time,pressure
6.700026500038803,-104.283
6.710605400032364,-101.083
6.72083930001827,-98.333
6.730095400009304,-94.75
6.741134300013073,-92.416
6.750441300042439,-89.916
6.7605607000296,-87.933
6.770668699988164,-83.283
6.781602400005795,-76.216
6.7904674000456,-73.266
6.811068100039847,-66.65
6.820986400009133,-62.75
6.830974500044249,-58.266
6.841098700009752,-57.45
6.850741700036451,-55.983
6.863055900030304,-55.766
6.871055099996738,-53.5
6.881598000007216,-52.766
6.891250899992883,-50.65
6.90080860001035,-48.433
6.910846400016453,-47.316
6.92067700001644,-43.833
6.931463100016117,-42.7
6.941031299997121,-38.45
6.952446800016332,-37.266
6.960871400020551,-33.8
6.97111969999969,-32.7
6.980950199998915,-29.866
6.9907257000450045,-29.066
7.001656200038269,-26.25
7.011088100029156,-25.433
7.021616899990477,-23.466
7.030833900033031,-22.95
7.040570400014985,-21.05
7.050525800033938,-19.866
7.061150400026236,-19.233
7.070493400038686,-17.55
7.0809695000061765,-16.95
7.0908675999962725,-15.766
7.100703500036616,-14.6
7.110646400018595,-13.516
7.121062199992593,-12.6
7.131225600023754,-11.333
7.140755600004923,-10.95
7.151156300038565,-9.983
7.161082100006752,-9.716
7.172358200012241,-9.133
7.1810470999917015,-8.4
7.1916349999955855,-7.983
7.20061350002652,-7.75
7.211274300003424,-7.283
7.220945100008976,-6.916
7.231838500010781,-6.616
7.240687500045169,-6.233
7.251613100001123,-5.883
7.260828100028448,-5.4
7.2711246000253595,-5.233
7.280838800012134,-4.7
7.290975000010803,-4.533
7.3008651999989524,-3.983
7.310936300025787,-3.783
7.320979000010993,-3.383
7.330666200025007,-3.083
7.341507900040597,-2.75
7.350674399989657,-2.483
7.361110400001053,-2.25
7.3709029000019655,-2.0
7.38175100000808,-1.8
7.390911500027869,-1.7
7.400891299999785,-1.65
7.411433200002648,-1.616
7.421358600025997,-1.583
7.430682600010186,-1.35
7.440558500005864,-0.9
7.45064390002517,-0.333
7.461045200005174,0.05
7.471415000036359,0.183
7.480531700013671,0.166
7.49111719999928,0.133
7.500643000006676,0.0
7.512691600015387,-0.2
7.520562699995935,-0.433
7.530877100012731,-0.633
7.542174000001978,-0.883
7.5505134999984875,-1.15
7.560968600038905,-1.25
7.570786600001156,-1.266
7.5815796999959275,-1.216
7.590987900039181,-1.083
7.601756900025066,-0.9
7.611051200015936,-0.666
7.621837300015613,-0.616
7.630489000002854,-0.6
7.640984600002412,-0.583
7.650873100035824,-0.616
7.661024900036864,-0.6
7.6718780000228435,-0.583
7.681239900004584,-0.6
7.691351199988276,-0.716
7.701181999989785,-0.783
7.7116303000366315,-0.85
7.720642000029329,-0.9
7.730749700043816,-0.933
7.742454299994279,-0.883
7.750826900009997,-0.783
7.760978800011799,-0.733
7.770898699993268,-0.65
7.781021900009364,-0.533
7.790867100004107,-0.466
7.800504599988926,-0.383
7.810673800006043,-0.366
7.820633199997246,-0.333
7.830726900021546,-0.316
7.840591399988625,-0.316
7.851257900008932,-0.316
7.862494200002402,-0.333
7.8707340999972075,-0.383
7.880811000009999,-0.4
7.891632999991998,-0.433
7.900484000041615,-0.45
7.912991699995473,-0.466
7.920960200019181,-0.483
7.9306241000304,-0.466
7.940963100001682,-0.466
7.951027900038753,-0.4
7.961538500036113,-0.25
7.9706954000284895,-0.233
7.980901600036304,-0.116
7.991372800024692,-0.1
8.000670300039928,-0.066
8.012521800003015,-0.066
8.021107500011567,0.016
8.03073709999444,0.016
8.040554000006523,0.0
8.051421899988782,0.016
8.061219800030813,0.083
8.070889700029511,0.183
8.081250999995973,0.533
8.091157899994869,1.2
8.100825100031216,2.3
8.110665499989409,3.75
8.120673700002953,5.166
8.13076580001507,6.233
8.141006499994546,7.066
8.150603300018702,8.05
8.160689600044861,9.25
8.171415399992839,10.683
8.180514400009997,12.45
8.191627299995162,13.5
8.200513700023293,18.183
8.211785599996801,20.25
8.220843699993566,27.1
8.23071540001547,29.816
8.24095639999723,38.983
8.252085200045258,45.7
8.261515100020915,52.1
8.271096200041939,60.3
8.282458500005305,62.55
8.292141300044023,67.033
8.302319300011732,71.366
8.311899200023618,76.733
8.321584600023925,78.316
8.330888900032733,81.183
8.340926700038835,83.4
8.351562900003046,85.0
8.360877000028268,86.8
8.37093850004021,88.866
8.381000399996992,89.883
8.390611200011335,92.883
8.401075900008436,93.916
8.410914500011131,96.383
8.420967000012752,96.933
8.430628300004173,98.3
8.441493200021796,98.466
8.450518500001635,99.65
8.460927900043316,99.733
8.470668399997521,100.4
8.481432000000495,100.75
8.49067950004246,101.116
8.5007454000297,101.383
8.51134299999103,100.8
8.521085300017148,99.083
8.531672800017986,98.35
8.54103900003247,96.166
8.550816700037103,95.133
8.562344600039069,93.4
8.571994600002654,91.816
8.581013999995776,90.133
8.591276100021787,89.35
8.60159710003063,86.833
8.611124699993525,84.9
8.621039199992083,81.483
8.630978900007904,80.45
8.640764500014484,78.116
8.65101540001342,76.75
8.66092250001384,72.15
8.671291700040456,71.083
8.681017199996859,67.266
8.691209100012202,66.116
8.700847600004636,64.066
8.711713800032157,62.7
8.720932900032494,59.283
8.730918499990366,58.333
8.740910299995448,56.0
8.751393200014718,54.116
8.760997300036252,51.183
8.7709659000393,48.183
8.781909000012092,45.666
8.791621899988968,43.4
8.801108799991198,40.6
8.811183400044683,37.133
8.820944000035524,35.333
8.831050100037828,29.75
8.840932200022507,27.8
8.850890700006858,21.733
8.860971299989615,19.733
8.870508100022562,13.633
8.880731799989007,11.716
8.890892800001893,8.116
8.901022200006992,4.933
8.911162100033835,1.333
8.92093510000268,-0.433
8.931313200038858,-1.616
8.941052500042133,-3.733
8.95102490001591,-5.533
8.960606100037694,-9.7
8.97128540003905,-14.266
8.980611500039231,-19.383
8.991005600022618,-25.3
9.00054530001944,-35.866
9.011426699988078,-39.65
9.02097730000969,-52.516
9.030938300013077,-57.133
9.04122469999129,-66.5
9.050914700026624,-84.616
9.060806200024672,-89.433
9.072016399994027,-93.883
9.08069150004303,-107.783
9.092021599994041,-114.15
9.10082200000761,-116.783
9.111169200041331,-123.583
9.121847700036597,-125.616
9.131120300036855,-130.65
9.141807700041682,-131.483
9.151248800044414,-132.333
9.160688400035724,-133.033
9.171098200022243,-134.583
9.180967500025872,-132.783
9.192295300017577,-134.266
9.200736000027973,-134.1
9.211321000009775,-134.183
9.2207792000263,-129.5
9.231017699989025,-128.833
9.240987199998926,-124.6
9.251063700008672,-124.666
9.261527599999681,-120.0
9.271107600012328,-119.216
9.281563600001391,-114.683
9.290660700004082,-111.233
9.300874000007752,-108.383
9.310568400018383,-106.783
9.320970100001432,-105.066
9.331800999992993,-101.533
9.341113100002985,-93.266
9.350674299988896,-90.233
9.360785600030795,-87.95
9.370892400038429,-80.783
9.381584200018551,-77.4
9.392382399993949,-72.116
9.401847700006329,-69.416
9.411552000034135,-66.266
9.421038300031796,-64.433
9.430908300040755,-63.266
9.440826200006995,-62.166
9.45090659998823,-61.366
9.461191300011706,-59.15
9.470908400020562,-57.15
9.480969200027175,-55.016
9.492153700033668,-51.933
9.501693000027444,-47.333
9.510836600034963,-45.783
9.522595899994485,-44.383
9.531079700042028,-40.533
9.540891900018323,-39.333
9.551175000029616,-35.666
9.562261599989142,-34.583
9.571315800014418,-30.783
9.581011300033424,-29.866
9.601754300005268,-27.633
9.613533199997619,-26.25
9.621650899993256,-24.466
9.631603499990888,-22.616
9.641727400012314,-21.983
9.652134900039528,-21.3
9.66181040002266,-19.366
9.672092300024815,-18.816
9.68242760002613,-16.7
9.6930233000312,-15.533
9.701846899988595,-14.433
9.711571199994069,-13.933
9.72187250002753,-12.983
9.732021200004965,-11.816
9.742128000012599,-11.433
9.751891800027806,-10.45
9.76316890004091,-10.15
9.77192670002114,-9.283
9.782688400009647,-9.016
9.791514999989886,-8.3
9.802801300014835,-8.05
9.812121100025252,-7.366
9.822022600041237,-7.15
9.83240300003672,-6.416
9.841913300042506,-6.133
9.852315700030886,-5.416
9.863312200002838,-4.883
9.87184790003812,-4.183
9.882170800003223,-3.983
9.892709500039928,-3.75
9.902019100030884,-3.116
9.912293400033377,-2.95
9.921555200009607,-2.683
9.933390700025484,-2.533
9.941756599990185,-2.283
9.952801200037356,-2.233
9.9616133000236,-1.916
9.973364100034814,-1.7
9.98284790001344,-0.8
9.993638699990697,-0.516
10.002741600037552,-0.033
10.013189000019338,0.033
10.022152799996547,-0.033
10.032464999996591,-0.1
10.042773300025146,-0.25
10.051880000042729,-0.483
10.06215140002314,-0.783
10.07217210001545,-1.083
10.08167520002462,-1.333
10.093231000006199,-1.55
10.101773900038097,-1.65
10.112118099990766,-1.6
10.121783800015692,-1.433
10.132067600032315,-1.166
10.142026200017426,-0.716
10.151584500039462,-0.2
10.16244220000226,0.266
10.172167200013064,1.3
10.182469499995932,2.766
10.193030200025532,5.333
10.202079400012735,7.133
10.211943300033454,13.483
10.222405800013803,17.95
10.233466300007422,22.233
10.242132599989418,27.083
10.251804700004868,32.033
10.261994900007267,34.666
10.272191099997144,43.1
10.281756900018081,46.0
10.291691099992022,51.866
10.302298200025689,57.183
10.313334700011183,64.466
10.322216100001242,66.733
10.331847900000867,73.433
10.341525199997704,75.533
10.351942900044378,79.366
10.362001400033478,84.516
10.371996400004718,85.983
10.381784600031096,88.266
10.392151100037154,90.35
10.401562799990643,91.833
10.411686600011308,93.533
10.421951199998148,95.0
10.432285999995656,96.166
10.442692700016778,96.95
10.452141700021457,98.333
10.46176800003741,99.55
10.47245570004452,100.7
10.48169450002024,102.166
10.49162540002726,103.55
10.501963899994735,104.833
10.511803100001998,106.233
10.523013000027277,107.566
10.531567600031849,107.816
10.541868600004818,107.55
10.551824000023771,107.033
10.561596300045494,106.15
10.571648300043307,104.7
10.582563900039531,103.25
10.591771100007463,102.416
10.602019999991171,101.583
10.61151910002809,100.016
10.622016600042116,97.8
10.632181700028013,95.433
10.64214880001964,94.083
10.651573200011626,92.933
10.66182179999305,91.883
10.671707900008187,90.016
10.681750899995677,87.7
10.692252800043207,85.4
10.702852400019765,82.816
10.712925100000575,80.783
10.72190970001975,78.616
10.731937300006393,76.3
10.741951600008179,72.866
10.751531300018542,71.533
10.76190119999228,68.933
10.771723999991082,66.2
10.781969200004824,63.5
10.792019000044093,61.116
10.8042531000101,58.783
10.81296489998931,56.533
10.822434000030626,54.266
10.832871499995235,51.466
10.842470100033097,48.6
10.852405400015414,45.966
10.86228060000576,42.05
10.872841700038407,40.766
10.882406499993522,38.283
10.89165750000393,35.633
10.901975000044331,32.716
10.911690700042527,31.166
10.921540800016373,26.75
10.932202600000892,25.166
10.941806900023948,19.966
10.952757799997926,18.2
10.961537100025453,13.2
10.97214470000472,11.633
10.981543300033081,7.183
10.992601600009948,5.8
11.003376300039236,2.233
11.011906800034922,0.45
11.022294700029306,-0.8
11.03212300001178,-2.066
11.044060899992473,-4.666
11.051778400025796,-9.016
11.06285809999099,-11.466
11.072020000021439,-19.183
11.08230300003197,-22.05
11.09228650003206,-33.183
11.10191200004192,-37.883
11.111702300026082,-53.7
11.122040499991272,-59.416
11.131835000007413,-76.766
11.141781300015282,-83.1
11.151796400023159,-102.166
11.162845999991987,-107.8
11.171997099998407,-126.6
11.182196200010367,-130.116
11.191705300007015,-142.666
11.201860400033183,-144.283
11.211966900038533,-149.116
11.22192520002136,-150.416
11.23153300001286,-152.316
11.241751399997156,-153.85
11.251724900037516,-156.4
11.26162549998844,-157.166
11.273300600005314,-157.066
11.282128499995451,-157.983
11.291545899992343,-157.116
11.30284020002,-157.0
11.312197100021876,-157.716
11.322178600006737,-155.966
11.332280500035267,-152.85
11.342102200025693,-150.883
11.352321200014558,-147.883
11.362128400010988,-143.933
11.371827099996153,-141.233
11.381926500005648,-138.5
11.391622300026938,-134.283
11.402216000016779,-128.166
11.412595700006932,-125.6
11.421553599997424,-121.233
11.432454800000414,-119.7
11.441881000006106,-111.8
11.452134800027125,-110.3
11.461542900011409,-107.233
11.473003900027834,-102.316
11.482118299987633,-96.85
11.49224089999916,-95.4
11.50155139999697,-89.316
11.512508300016634,-87.316
11.521834900020622,-80.866
11.531647800002247,-77.666
11.541534100018907,-73.0
11.552267400023993,-72.166
11.561531700019259,-67.5
11.571647400036454,-65.516
11.581815799989272,-62.566
11.591829500044696,-60.0
11.601868900004774,-57.466
11.611833100032527,-54.9
11.621817700040992,-51.4
11.632251400034875,-49.683
11.641935800027568,-46.783
11.652271300030407,-45.9
11.662058899994008,-42.233
11.671677900012583,-40.216
11.682996699993964,-38.133
11.69629019999411,-34.616
11.701979100005701,-33.566
11.71187739999732,-32.533
11.722879000008106,-29.4
11.731814900005702,-27.533
11.74215710000135,-26.666
11.752242200018372,-23.65
11.761618499993347,-22.733
11.772194700024556,-20.633
11.782579399994574,-19.5
11.791993200022262,-18.366
11.802084000024479,-17.816
11.811739400029182,-16.116
11.822340600017924,-15.483
11.832017000007909,-12.666
11.842165000038221,-11.65
11.85174030001508,-10.05
11.862042299995665,-8.916
11.871683300007135,-7.866
11.881741799996234,-7.7
11.89369210001314,-7.566
11.90197750000516,-7.8
11.9116697999998,-8.0
11.921794600028079,-8.083
11.933181800006423,-8.183
11.941840599989519,-8.0
11.953408400004264,-7.883
11.961967000039294,-7.35
11.971710600017104,-7.066
11.982107800024096,-6.4
11.991905300004873,-5.683
12.001779599988367,-5.033
12.011782700021286,-4.283
12.022049400024116,-4.1
12.032359700009692,-3.833
12.042758100025821,-3.55
12.052388500014786,-3.316
12.062830700015184,-3.183
12.072803699993528,-3.083
12.08302800002275,-3.05
12.091791499988176,-3.083
12.102185900032055,-3.083
12.112464000005275,-3.083
12.122138500039,-3.05
12.131991100031883,-3.016
12.141572099993937,-2.75
12.15176070004236,-2.616
12.16209679999156,-2.35
12.172166400006972,-2.1
12.181711000041105,-1.833
12.191716800036374,-1.65
12.201780300005339,-1.483
12.211832400003914,-1.35
12.221892300003674,-1.283
12.232072699989658,-1.216
12.241699500009418,-1.15
12.251939500041772,-1.116
12.261518799990881,-1.116
12.271734300011303,-1.116
12.28153450001264,-1.083
12.291762200009543,-1.083
12.301808700023685,-1.05
12.311827099998482,-0.966
12.322496700042393,-0.9
12.333470400015358,-0.783
12.342353100015316,-0.716
12.35168830002658,-0.6
12.361979900044389,-0.533
12.372246400045697,-0.483
12.381534599990118,-0.316
12.391640099987853,-0.166
12.401957200025208,0.05
12.411971500026993,1.35
12.425433700031135,2.416
12.432679400022607,11.0
12.441856099991128,15.9
12.452615300018806,28.816
12.462466299999505,45.733
12.472181499993894,62.4
12.481701100012287,77.016
12.49259290000191,88.033
12.501898200018331,94.65
12.511667100014165,98.083
12.52204489998985,98.766
12.532177600020077,96.366
12.54174570000032,92.216
12.552371400000993,85.033
12.561748400039505,67.183
12.572327800036874,59.533
12.58215170004405,40.916
12.592892200045753,20.716
12.601784500002395,4.25
12.61197580001317,-4.183
12.621880099992268,-19.533
12.631792400032282,-38.95
12.64176170004066,-55.6
12.651840900012758,-65.466
12.662243800004944,-71.666
12.6723181999987,-74.833
12.682200300041586,-75.166
12.691928100015502,-74.95
12.701862000045367,-70.816
12.711862800002564,-63.9
12.721747100003995,-57.45
12.732040700037032,-50.866
12.74207939999178,-43.716
12.752007000031881,-36.35
12.76199650001945,-29.25
12.771755199995823,-22.3
12.78254200000083,-16.266
12.792228400008753,-11.066
12.801828700001352,-6.633
12.812152000027709,-3.05
12.821915700042155,-0.633
12.832617300038692,0.85
12.84189060004428,2.5
12.853734500007704,5.083
12.861759199993685,9.2
12.871540900028776,15.766
12.881912900018506,25.733
12.893213100032881,39.55
12.901688100013416,55.433
12.912118100037333,70.766
12.921734800038394,83.65
12.932039400038775,92.483
12.942224700003862,97.116
12.95227629999863,99.0
12.961924500006717,97.783
12.97162790002767,93.966
12.981830000004265,87.983
12.991686300025322,79.883
13.002373900031671,69.883
13.011503299989272,57.633
