time,pressure,notes
3.213507300009951,-0.016,
3.2231944000232033,-0.016,
3.2331363999983296,0.0,
3.2432966000051238,0.0,
3.2534967999672517,0.0,
3.26332009996986,0.016,
3.2734614000073634,0.033,
3.283425299974624,0.033,
3.306513299990911,0.033,
3.3176082000136375,0.05,
3.3273845000076108,0.083,
3.3374609000165947,0.083,
3.34754950000206,0.083,
3.357526100007817,0.083,
3.367268599977251,0.083,
3.377380699967034,0.083,
3.387548299971968,0.066,
3.39724279998336,0.083,
3.4153814999735914,0.066,
3.4173985999659635,0.033,
3.4275144999846816,0.033,
3.4376358999870718,0.016,
3.447130599990487,0.016,
3.457159999990836,0.0,
3.467351500003133,0.016,
3.477107500017155,0.033,
3.4873313999851234,0.016,
3.5075407999684103,0.0,
3.5220850000041537,0.033,
3.5315483000013046,0.033,
3.5416024000151083,0.033,
3.551683800003957,0.05,
3.561797200003639,0.05,
3.5718211000203155,0.05,
3.581419599999208,0.016,
3.591611900017597,0.033,
3.6016669999808073,0.016,
3.6221264000050724,0.033,
3.6330249999882653,0.0,
3.642628200002946,-0.016,
3.6528407000005245,-0.033,
3.6630961999762803,0.0,
3.672766599978786,0.0,
3.6828320000204258,0.016,
3.692722900013905,0.0,
3.703112500021234,0.016,
3.712810500001069,0.033,
3.731263099994976,0.033,
3.7330452000023797,0.033,
3.7426874000229873,0.033,
3.752723200013861,0.016,
3.7627557999803685,0.0,
3.7730972999706864,0.016,
3.7830156999989413,0.016,
3.7926824999740347,0.05,
3.802777700009756,0.016,
3.812985699973069,0.016,
3.8227091999724507,0.066,
3.839327499968931,0.066,
3.8428808000171557,0.033,
3.8529068999923766,0.016,
3.8628897999878973,0.0,
3.873038300022017,0.0,
3.8830881000030786,0.0,
3.892773700004909,-0.016,
3.902824499993585,-0.033,
3.912950699974317,0.0,
3.922675199981313,0.0,
3.9461730999755673,0.0,
3.9568511999677867,0.0,
3.966623799991794,0.0,
3.9769295000005513,0.016,
3.9884255999932066,0.0,
3.9971132000209764,-0.033,
4.006967299967073,-0.033,
4.017144699988421,-0.033,
4.040753600012977,-0.016,
4.0515180000220425,-0.016,
4.062180900014937,-0.033,
4.071693499980029,-0.016,
4.081334399990737,-0.016,
4.091550000011921,0.016,
4.101611899968702,0.0,
4.111699800007045,-0.016,
4.134991800005082,-0.016,
4.145539499993902,-0.016,
4.155586700013373,0.0,
4.166645199991763,0.0,
4.175742399995215,0.016,
4.185884399979841,0.016,
4.195985099999234,0.0,
4.205713899980765,0.0,
4.2157786000170745,0.0,
4.225920800003223,-0.016,
4.2451336000231095,-0.016,
4.255939099995885,0.016,
4.26594800001476,0.016,
4.275636999984272,0.0,
4.285755699966103,-0.016,
4.295782100001816,-0.05,
4.305895099998452,-0.016,
4.31597369996598,0.033,
4.326154800015502,0.016,
4.33579219999956,-0.016,
4.35333830001764,-0.033,
4.3565030000172555,-0.033,
4.366063499997836,-0.033,
4.375607499969192,-0.033,
4.387673099990934,0.0,
4.395786500012036,0.083,
4.405922500009183,0.1,
4.415838700020686,0.1,
4.42589269997552,0.066,
4.4361581999692135,0.0,
4.445639599987771,-0.05,
4.466381900012493,-0.083,
4.4772170999785885,-0.05,
4.487133499991614,0.0,
4.498262599983718,0.033,
4.507311499968637,0.033,
4.517251699988265,0.016,
4.527397199999541,0.05,
4.537180299987085,0.016,
4.547288700006902,-0.016,
4.557328899973072,-0.05,
4.576608599978499,-0.066,
4.587507000018377,0.016,
4.597589800017886,0.083,
4.607873599976301,0.116,
4.617502200009767,0.15,
4.62927779997699,0.15,
4.637905500014313,0.183,
4.647358999995049,0.233,
4.661804799980018,0.25,
4.667539999994915,0.25,
4.683558400021866,0.233,
4.687344899983145,0.183,
4.697613600001205,0.183,
4.7075424999929965,0.183,
4.717635900015011,0.166,
4.727770099998452,0.133,
4.7376145999878645,0.133,
4.748159100010525,0.133,
4.757727599993814,0.2,
4.767723799974192,0.233,
4.777819700015243,0.316,
4.796630099997856,0.416,
4.807872099976521,0.5,
4.818030399968848,-0.266,
4.83126770000672,-0.416,
4.837563799985219,1.516,
4.847629399970174,3.266,
4.857733600016218,9.566,
4.867829800001346,17.766,
4.877638800011482,22.133,
4.902921599976253,21.233,
4.916471300006378,30.033,
4.926476799999364,30.566,
4.9360757999820635,27.45,
4.946450599993113,28.066,
4.95650749997003,29.166,
4.966130000015255,28.766,
4.97630440001376,27.083,
4.986366699973587,25.816,
4.996212699974421,25.016,
5.013538200000767,24.416,
5.029233100009151,23.05,
5.039304399979301,22.25,
5.049075599992648,22.166,
5.0593539999681525,22.383,
5.069516999996267,23.066,
5.0791512000141665,23.166,
5.0895988999982364,23.116,
5.099089799972717,22.833,
5.122218600008637,22.666,
5.135139899968635,20.9,
5.145599999988917,20.333,
5.155165700009093,20.083,
5.165329499985091,19.8,
5.175105699978303,19.316,
5.185179599968251,18.65,
5.195301499974448,17.783,
5.205458200012799,16.8,
5.215520599973388,15.816,
5.233684999984689,14.85,
5.23560820001876,13.716,
5.245555499976035,13.366,
5.255232799972873,12.916,
5.265600899991114,12.65,
5.276157799991779,12.383,
5.2853595999768,12.05,
5.295458399981726,11.6,
5.305408000014722,10.85,
5.3150980999926105,9.716,
5.325597400020342,9.133,
5.344059199967887,7.0,
5.348618999996688,4.716,
5.355334299965762,3.95,
5.36525640002219,3.25,
5.375256999977864,1.95,
5.386546899972018,0.866,
5.395120600005612,-0.25,
5.4054949000128545,-0.416,
5.415157600014936,-0.683,
5.425263500015717,-0.433,
5.435256299970206,-0.066,
5.458624000020791,-0.066,
5.47034060000442,-0.066,
5.480448700021952,-0.033,
5.490028399974108,-0.016,
5.500360700010788,-0.033,
5.510426599998027,-0.033,
5.519999500014819,-0.016,
5.530382499971893,0.0,
5.540008199983276,0.0,
5.562818599981256,-0.016,
5.573455400008243,-0.016,
5.583502000023145,-0.033,
5.5937176999868825,-0.033,
5.603857800015248,-0.016,
5.613639499992132,-0.016,
5.623478599998634,-0.033,
5.633640400017612,-0.033,
5.643754999968223,-0.033,
5.669805500016082,-0.033,
5.683708500000648,-0.033,
5.693461799994111,-0.016,
5.703322599991225,-0.016,
5.713455400022212,0.016,
5.7235482999822125,0.0,
5.733143099991139,0.0,
5.743545799981803,0.016,
5.753582299978007,0.033,
5.763296100019943,0.033,
5.791865699982736,0.05,
5.802329499972984,0.066,
5.812163099995814,0.066,
5.8222493000212125,0.016,
5.8319833999848925,0.0,
5.842050799983554,0.0,
5.851995799981523,0.016,
5.862143000005744,0.033,
5.890074499999173,0.016,
5.900578500004485,0.016,
5.910693600017112,0.033,
5.920822800020687,0.05,
5.931076899985783,0.05,
5.940935200022068,0.05,
5.950970600009896,0.033,
5.960854900011327,0.016,
5.97095679998165,0.016,
5.980848699982744,0.0,
5.996215899998788,-0.016,
6.000636200013105,0.016,
6.01070579997031,0.033,
6.021074499993119,0.016,
6.030763600021601,0.016,
6.040967700013425,0.0,
6.051078799995594,-0.016,
6.06066339998506,0.0,
6.0705690999748185,0.0,
6.080689499969594,0.0,
6.091045600012876,0.0,
6.1067946999683045,-0.016,
6.110759800008964,0.0,
6.121048400003929,0.0,
6.130675199965481,-0.016,
6.141247999970801,-0.016,
6.150654900004156,0.0,
6.160755100019742,0.0,
6.1709148999652825,0.016,
6.180671099980827,0.016,
6.191284100001212,0.016,
6.200761399988551,0.033,
6.220456100010779,0.033,
6.23471150000114,0.016,
6.244761699985247,0.0,
6.254426800005604,0.0,
6.264465500018559,0.033,
6.274838400015142,0.05,
6.284328999987338,0.033,
6.294382099993527,0.033,
6.304432499979157,0.033,
6.330520200019237,0.016,
6.341458200011402,0.016,
6.351495000009891,0.016,
6.361157100007404,0.016,
6.371324800013099,0.033,
6.3814431999926455,0.016,
6.391549099993426,0.016,
6.4010507999919355,0.033,
6.4111855999799445,0.016,
6.421274000022095,-0.016,
6.437888299988117,-0.05,
6.44118389999494,-0.283,
6.451628200011328,-0.266,
6.461651999969035,-0.216,
6.4712400999851525,-0.283,
6.481455200002529,-0.233,
6.4911546999937855,-0.166,
6.50122370000463,-0.15,
6.511420700000599,-0.15,
6.5215576000045985,-0.15,
6.531177099968772,-0.116,
6.548367600014899,-0.083,
6.562662700016517,-0.016,
6.5727192999911495,0.033,
6.582314300001599,0.033,
6.59279109997442,-0.166,
6.602431499981321,-0.4,
6.612796199973673,-0.766,
6.622342600021511,-1.316,
6.632546600012574,-2.083,
6.660127300012391,-2.966,
6.6708022999810055,-2.85,
6.680893499986269,-2.316,
6.690815599984489,-1.95,
6.700890299980529,-1.7,
6.711128199996892,-1.483,
6.721180199994706,-0.433,
6.730698200000916,-0.233,
6.740728800010402,-0.316,
6.750714499969035,-0.316,
6.76905549998628,-0.65,
6.771102099970449,-1.1,
6.780820499989204,-0.75,
6.7908854999695905,-0.533,
6.801063899998553,-0.3,
6.8107574000023305,-0.05,
6.820665800012648,-1.35,
6.830724500003271,-0.7,
6.840814800001681,-0.55,
6.850874199997634,-0.983,
6.860988500004169,-0.25,
6.876678099972196,-0.15,
6.8806598000228405,-0.383,
6.890637699980289,-0.166,
6.900753599999007,-0.016,
6.911215399974026,0.133,
6.922384499979671,-0.016,
6.931096600019373,0.983,
6.941080500022508,0.3,
6.950724099995568,-0.05,
6.961189800000284,0.316,
6.970831000013277,0.366,
6.989936799975112,0.183,
7.004203699994832,0.083,
7.014392399985809,-0.1,
7.024418400018476,-0.1,
7.034457099973224,-0.1,
7.04461879999144,-0.066,
7.054239599965513,-0.133,
7.064341199991759,-0.116,
7.083179100009147,0.166,
7.085657400020864,0.4,
7.094650499988347,-0.133,
7.104228999989573,-0.333,
7.114409999980126,-0.383,
7.124573200009763,-0.5,
7.13423279998824,-0.15,
7.144397799973376,-0.266,
7.154485900013242,-0.066,
7.164564699982293,-0.1,
7.174438400019426,-0.15,
7.189990699989721,0.1,
7.194589599967003,-0.183,
7.20467780000763,-0.266,
7.214222899987362,-0.2,
7.224633799982257,-0.066,
7.234489599999506,-0.1,
7.244574000011198,-0.25,
7.254298500018194,0.066,
7.264503800019156,0.183,
7.27462340000784,0.133,
7.28472250001505,-0.083,
7.301281699968968,-0.216,
7.30461719998857,-0.216,
7.314265900000464,-0.233,
7.324484599987045,-0.166,
7.335250700009055,-0.166,
7.3443516999832354,0.116,
7.354399200004991,0.266,
7.364503799995873,0.166,
7.37451819999842,-0.083,
7.384688499965705,0.016,
7.394198199966922,0.083,
7.413620700011961,0.166,
7.414621200005058,0.0,
7.424231400014833,0.05,
7.434675199969206,0.0,
7.444299099966884,-0.083,
7.454410300008021,-0.133,
7.464455600013025,0.033,
7.474564199976157,-0.05,
7.484617399983108,0.016,
7.494250599993393,0.0,
7.504591999982949,-0.2,
7.522481599997263,-0.183,
7.535471700015478,-0.033,
7.545605199993588,0.066,
7.55540509999264,0.066,
7.565530999971088,-0.066,
7.575656200002413,-0.166,
7.585639099997934,-0.2,
7.595245799981058,-0.166,
7.6129018000210635,-0.066,
7.615457399981096,0.283,
7.625317299971357,0.4,
7.6353529000189155,0.533,
7.645370299986098,0.483,
7.655446899996605,0.433,
7.665592200006358,0.083,
7.6755343999830075,0.2,
7.685195999976713,0.233,
7.695436800015159,0.25,
7.705510400002822,0.2,
7.724959200015292,0.033,
7.735816499975044,0.133,
7.74562679999508,0.266,
7.7559977999771945,0.216,
7.76571549999062,0.183,
7.775637699989602,0.133,
7.7857364999945275,0.083,
7.795831999974325,0.066,
7.805941700004041,0.05,
7.816002800012939,0.066,
7.832900799985509,-0.166,
7.836054100014735,0.016,
7.8458547000191174,0.05,
7.855629300000146,0.016,
7.8657262999913655,-0.083,
7.875815599982161,-0.166,
7.885813599976245,0.033,
7.8956878000171855,0.033,
7.905881199985743,0.033,
7.915649599977769,-0.383,
7.939223000023048,-0.383,
7.949959899997339,-0.083,
7.960811499971896,0.083,
7.971632700006012,0.05,
7.9800096999970265,0.05,
7.989874599967152,-0.033,
8.000279199972283,-0.066,
8.010028899996541,-0.283,
8.020340999995824,-0.516,
8.03006879996974,-0.65,
8.050458599987905,-0.416,
8.0614254999673,0.1,
8.071528600004967,0.166,
8.081489700009115,0.166,
8.09124380000867,0.083,
8.101576899993233,0.1,
8.11107310000807,0.0,
8.121361400000751,0.133,
8.131650700001046,-0.116,
8.157514599966817,0.216,
8.168579799996223,-0.066,
8.178553399979137,0.016,
8.190463899984024,0.066,
8.198513799987268,0.033,
8.20935289998306,-0.116,
8.218618599988986,-0.166,
8.228596800006926,-0.383,
8.23827450000681,-0.266,
8.248318400001153,0.033,
8.263271200004965,0.55,
8.268274299975019,1.083,
8.278484900016338,0.716,
8.288353400013875,0.5,
8.298330699966755,-0.066,
8.30838699999731,0.35,
8.318195800005924,0.4,
8.328576900006738,0.433,
8.338432500022464,0.433,
8.348492400022224,0.383,
8.358279299980495,0.333,
8.374033499974757,0.35,
8.378351999970619,0.216,
8.388613299990539,0.0,
8.398728200001642,-0.2,
8.408422900014557,-0.25,
8.418355999980122,-0.133,
8.428445799974725,-0.183,
8.438680200022645,-0.416,
8.448268999985885,-0.65,
8.458360799995717,-0.816,
8.468434299982619,-0.9,
8.485655499971472,-0.666,
8.488569499982987,-0.833,
8.498623499996029,-1.016,
8.50845510000363,-0.716,
8.518469600006938,-0.333,
8.528182399983052,0.233,
8.53866449999623,0.416,
8.548205099999905,0.783,
8.558398000022862,0.75,
8.568326800013892,0.8,
8.58888160000788,0.833,
8.600002499995753,0.5,
8.609932699997444,0.25,
8.620006899989676,-0.016,
8.629795600019861,0.6,
8.639881799987052,0.15,
8.6499539000215,-0.6,
8.65996899997117,-0.083,
8.670114299980924,0.05,
8.679949800018221,-0.083,
8.702103300020099,-0.233,
8.712716999987606,-1.0,
8.722915499994997,-1.366,
8.73330939997686,-0.883,
8.742680199968163,-0.566,
8.752677500015125,0.066,
8.76291340001626,0.433,
8.773206299985759,0.6,
8.782902700011618,0.65,
8.792876299994532,0.6,
8.81244940002216,0.7,
8.826987900014501,0.716,
8.837096799979918,0.7,
8.846964999975171,0.583,
8.856766899989452,0.483,
8.866929300012998,0.483,
8.877071800001431,0.3,
8.886970599996857,0.183,
8.89668810000876,0.2,
8.922459499968681,0.2,
8.933698999986518,-0.083,
8.943420699972194,0.033,
8.953242799965665,0.05,
8.963530300010461,0.066,
8.973547199973837,0.033,
8.983142699988093,-0.083,
8.993416099983733,-0.116,
9.003445999987889,-0.133,
9.013186099997256,-0.116,
9.028515700018033,-0.1,
9.033378799969796,0.083,
9.043618299998343,0.183,
9.053231199970469,0.083,
9.063507099985145,0.016,
9.073417600011453,-0.05,
9.083342099969741,-0.1,
9.093191799998749,-0.166,
9.103168200002983,-0.2,
9.113280999998096,-0.25,
9.13944120000815,-0.266,
9.15122679999331,-0.666,
9.161150800005998,-0.666,
9.17108429997461,-0.216,
9.180601199972443,-0.316,
9.191031499998644,0.016,
9.200906699988991,0.283,
9.210975399997551,-0.383,
9.220661100000143,0.083,
9.230676300008781,-0.983,
9.245148400019389,-1.1,
9.25115550000919,-1.083,
9.261050799977966,-0.35,
9.270668099983595,-0.916,
9.28087289998075,-0.666,
9.290962999977637,-0.416,
9.300920700014103,-0.616,
9.31091010000091,-0.133,
9.32095979998121,0.183,
9.331027199979872,-0.15,
9.354202800022904,0.066,
9.365101400006097,0.016,
9.375171399966348,-0.383,
9.385434700001497,-0.066,
9.394862700020894,0.066,
9.405130699975416,-0.016,
9.414879999996629,0.2,
9.424953799985815,0.2,
9.434829199977685,0.066,
9.445112099987455,0.1,
9.464911599992774,0.066,
9.476113800017629,-0.016,
9.486016599985305,-0.016,
9.495755299984012,-0.05,
9.50579069997184,0.016,
9.5157540999935,-0.016,
9.525794800021686,-0.25,
9.535808500018902,-0.333,
9.545863199979067,-0.1,
9.555957100004889,0.083,
9.572169799997937,0.083,
9.575936799985357,-0.116,
9.586000600014813,-0.166,
9.595725300023332,-0.2,
9.60590530000627,-0.2,
9.615968699974474,-0.15,
9.625913699972443,-0.083,
9.635949700023048,-0.033,
9.645564100006595,0.0,
9.66495579999173,0.1,
9.665931599971373,-0.083,
9.676042400009464,-0.183,
9.685676699969918,-0.216,
9.695912799972575,-0.233,
9.706099700008053,-0.033,
9.715796099975705,-0.016,
9.725976100016851,0.0,
9.73589599999832,0.066,
9.746104699966963,-0.05,
9.755823099985719,-0.066,
9.777218299976084,-0.05,
9.787714899983257,-0.083,
9.798114800010808,-0.05,
9.81109520001337,-0.083,
9.818009499984328,0.016,
9.828163400001358,0.033,
9.837747099983972,0.066,
9.848256699973717,0.166,
9.857733600016218,0.083,
9.868170699977782,0.116,
9.886105999990832,0.166,
9.90189510001801,0.1,
9.912026999983937,0.166,
9.921887899981812,0.1,
9.93209429999115,0.116,
9.943168299971148,0.216,
9.951933500007726,0.116,
9.961874399974477,0.166,
9.971786400012206,0.15,
10.06839749997016,0.116,
10.09894409996923,0.233,
10.104166499979328,0.083,
10.114013499987777,0.033,
10.123909000016283,0.05,
10.134147899982054,0.0,
10.144065600004978,-0.15,
10.154179900011513,-0.05,
10.163923799991608,-0.166,
10.174321200000122,-0.366,
10.195329100009985,-0.233,
10.206225299974903,-0.45,
10.21657889999915,-0.35,
10.226736699987669,-0.166,
10.236103800009005,-0.316,
10.246478900022339,-0.166,
10.256505299999844,-0.2,
10.26644859998487,-0.3,
10.276664500008337,0.016,
10.286219700006768,-0.016,
10.310762399982195,-0.133,
10.323027100006584,-0.1,
10.333100399991963,-0.05,
10.343200400006026,0.133,
10.353426899993792,0.15,
10.36322110000765,0.033,
10.372884000011254,0.15,
10.383173800015356,0.0,
10.393659199995454,-0.016,
10.415894899982959,0.1,
10.426801599969622,0.066,
10.436869199969806,0.116,
10.446414100006223,-0.066,
10.456961799995042,0.0,
10.466984300001059,0.1,
10.47656849998748,0.016,
10.486640200018883,0.0,
10.496451599989086,-0.05,
10.506652000010945,-0.183,
10.525118199991994,0.083,
10.526461599976756,-0.033,
10.536687800020445,0.0,
10.546798199997284,-0.016,
10.557027700007893,-0.116,
10.566897600016091,0.1,
10.576735900016502,-0.05,
10.586709499999415,-0.083,
10.596476199978497,-0.183,
10.606968600011896,-0.116,
10.616696999990381,-0.266,
10.637377100007143,-0.316,
10.648136999981944,-0.266,
10.65823589998763,-0.216,
10.668222100008279,-0.116,
10.679027599981055,-0.033,
10.688343800022267,-0.133,
10.698186800000258,-0.05,
10.71039419999579,-0.15,
10.718099399993662,-0.1,
10.72808420000365,-0.016,
10.742712699982803,0.0,
10.748394700000063,0.066,
10.75823819998186,0.05,
10.768116899998859,0.183,
10.778179500019178,0.033,
10.788625499990303,0.066,
10.798355299979448,0.066,
10.808331899985205,0.016,
10.818015599972568,0.05,
10.828544399992097,0.0,
10.838467699999455,0.016,
10.860092199989595,0.133,
10.871025300002657,0.15,
10.881381599989254,0.166,
10.891165299981367,0.083,
10.901216699974611,-0.15,
10.911486600001808,0.0,
10.921498499985319,-0.216,
10.931225000007544,0.0,
10.941197899985127,-0.133,
10.96390039997641,-0.183,
10.974932599987369,-0.25,
10.984954899991862,-0.183,
10.995000099996105,-0.116,
11.00494690000778,-0.133,
11.014534300018568,-0.05,
11.02478139998857,-0.1,
11.034820200002287,-0.133,
11.044889000011608,-0.216,
11.054964400012977,-0.166,
11.072816799976863,-0.166,
11.07488219998777,-0.216,
11.084707300004084,-0.233,
11.094653700012714,-0.216,
11.10489909996977,-0.366,
11.114513700013049,-0.083,
11.124916700005997,-0.1,
11.134708099998534,0.116,
11.144885900022928,0.05,
11.155190000019502,0.0,
11.164952799968887,-0.033,
11.181858399999328,-0.1,
11.184542300004978,-0.1,
11.194663500005845,-0.2,
11.205065299989656,-0.2,
11.21539450000273,-0.016,
11.224704199994449,0.0,
11.234722000022884,0.166,
11.244711900013499,0.2,
11.254861800000072,0.066,
11.26490329997614,-0.116,
11.274854400020558,-0.6,
11.293510199990124,-0.1,
11.30893359996844,-0.683,
11.318732000014279,-1.05,
